Order_ID,Order_Date,Customer_ID,Category,Sub_Category,Brand,Product_Name,Original_Price,Discount_Percent,Discount_Amount,Final_Price,Quantity,Total_Amount,City,Payment_Method,Order_Status,Rating,Customer_Segment,Year,Month,Month_Name,Quarter,Day_of_Week,Week
ORD104219,2025-04-07,CUST29388,Women,Jeans,Nike,Nike Jeans,3271,20,654.2,2616.8,2,5233.6,Lucknow,UPI,Returned,,Premium,2025,4,April,2,Monday,15
ORD104220,2025-03-11,CUST47761,Men,Trousers,Wrogn,Wrogn Trousers,1791,0,0.0,1791.0,1,1791.0,Ahmedabad,Debit Card,Cancelled,,Budget,2025,3,March,1,Tuesday,11
ORD104221,2025-03-09,CUST91993,Men,Jackets,Biba,Biba Jackets,1985,0,0.0,1985.0,2,3970.0,Hyderabad,Credit Card,Delivered,4.0,Mid-tier,2025,3,March,1,Sunday,10
ORD104222,2025-09-22,CUST64241,Women,Handbags,Van Heusen,Van Heusen Handbags,5484,10,548.4,4935.6,1,4935.6,Ahmedabad,UPI,Returned,,Mid-tier,2025,9,September,3,Monday,39
ORD104223,2025-01-29,CUST32360,Women,Kurtis,AND,AND Kurtis,1125,30,337.5,787.5,1,787.5,Jaipur,UPI,Delivered,5.0,Budget,2025,1,January,1,Wednesday,5
ORD104224,2025-05-18,CUST99016,Women,Shoes,Libas,Libas Shoes,2138,10,213.8,1924.2,1,1924.2,Mumbai,Debit Card,Delivered,4.0,Budget,2025,5,May,2,Sunday,20
ORD104225,2025-04-11,CUST41050,Men,Jackets,Roadster,Roadster Jackets,2813,10,281.3,2531.7,3,7595.1,Chandigarh,UPI,Delivered,5.0,Premium,2025,4,April,2,Friday,15
ORD104226,2025-03-16,CUST67669,Women,Sarees,W,W Sarees,3701,10,370.1,3330.9,1,3330.9,Chandigarh,COD,Delivered,4.0,Mid-tier,2025,3,March,1,Sunday,11
ORD104227,2025-12-06,CUST55649,Women,Dresses,AND,AND Dresses,3154,10,315.4,2838.6,1,2838.6,Chennai,UPI,Delivered,5.0,Mid-tier,2025,12,December,4,Saturday,49
ORD104228,2025-03-17,CUST31749,Kids,T-Shirts,Allen Solly,Allen Solly T-Shirts,1048,30,314.4,733.6,1,733.6,Indore,Credit Card,Delivered,3.0,Budget,2025,3,March,1,Monday,12
ORD104229,2025-05-28,CUST69452,Men,Watches,Roadster,Roadster Watches,5152,20,1030.4,4121.6,1,4121.6,Indore,UPI,Delivered,5.0,Mid-tier,2025,5,May,2,Wednesday,22
ORD104230,2025-09-23,CUST46313,Men,Jeans,Zara,Zara Jeans,2990,20,598.0,2392.0,2,4784.0,Bangalore,UPI,Delivered,5.0,Mid-tier,2025,9,September,3,Tuesday,39
ORD104231,2025-03-20,CUST94430,Kids,Jeans,Mast & Harbour,Mast & Harbour Jeans,2489,20,497.8,1991.2,1,1991.2,Kolkata,Net Banking,Delivered,4.0,Budget,2025,3,March,1,Thursday,12
ORD104232,2025-02-18,CUST31302,Men,Shirts,H&M,H&M Shirts,704,0,0.0,704.0,1,704.0,Mumbai,Credit Card,Delivered,5.0,Budget,2025,2,February,1,Tuesday,8
ORD104233,2025-11-18,CUST19366,Men,Shirts,W,W Shirts,881,20,176.2,704.8,1,704.8,Indore,Credit Card,Delivered,5.0,Budget,2025,11,November,4,Tuesday,47
ORD104234,2025-07-25,CUST73698,Women,Tops,Libas,Libas Tops,403,0,0.0,403.0,1,403.0,Pune,Credit Card,Delivered,5.0,Budget,2025,7,July,3,Friday,30
ORD104235,2025-08-06,CUST69807,Women,Dresses,Roadster,Roadster Dresses,730,0,0.0,730.0,1,730.0,Ahmedabad,Wallet,Cancelled,,Budget,2025,8,August,3,Wednesday,32
ORD104236,2024-12-31,CUST20126,Women,Tops,Biba,Biba Tops,873,40,349.2,523.8,2,1047.6,Kolkata,Net Banking,Delivered,4.0,Budget,2024,12,December,4,Tuesday,1
ORD104237,2025-07-05,CUST92172,Women,Tops,Biba,Biba Tops,656,10,65.6,590.4,1,590.4,Kolkata,UPI,Delivered,4.0,Budget,2025,7,July,3,Saturday,27
ORD104238,2025-07-12,CUST55275,Men,Jeans,W,W Jeans,1360,0,0.0,1360.0,1,1360.0,Ahmedabad,Wallet,Delivered,4.0,Budget,2025,7,July,3,Saturday,28
ORD104239,2025-02-09,CUST64853,Accessories,Jewelry,Wrogn,Wrogn Jewelry,2140,10,214.0,1926.0,2,3852.0,Lucknow,UPI,Delivered,4.0,Mid-tier,2025,2,February,1,Sunday,6
ORD104240,2025-07-21,CUST45861,Accessories,Wallets,Roadster,Roadster Wallets,549,0,0.0,549.0,1,549.0,Lucknow,UPI,Delivered,5.0,Budget,2025,7,July,3,Monday,30
ORD104241,2025-04-15,CUST49481,Kids,Dresses,Libas,Libas Dresses,1438,10,143.8,1294.2,1,1294.2,Chandigarh,UPI,Delivered,5.0,Budget,2025,4,April,2,Tuesday,16
ORD104242,2025-07-25,CUST84560,Men,Shoes,Adidas,Adidas Shoes,4852,20,970.4,3881.6,2,7763.2,Delhi,UPI,Returned,,Premium,2025,7,July,3,Friday,30
ORD104243,2025-04-11,CUST59909,Men,T-Shirts,Adidas,Adidas T-Shirts,1870,0,0.0,1870.0,1,1870.0,Indore,UPI,Delivered,5.0,Budget,2025,4,April,2,Friday,15
ORD104244,2025-01-20,CUST44492,Kids,Toys,Van Heusen,Van Heusen Toys,1964,50,982.0,982.0,2,1964.0,Delhi,COD,Delivered,5.0,Budget,2025,1,January,1,Monday,4
ORD104245,2025-02-07,CUST31487,Men,Shirts,HRX,HRX Shirts,763,20,152.6,610.4,1,610.4,Jaipur,COD,Delivered,4.0,Budget,2025,2,February,1,Friday,6
ORD104246,2025-01-07,CUST38742,Women,Jeans,Puma,Puma Jeans,2057,10,205.7,1851.3,1,1851.3,Ahmedabad,Credit Card,Delivered,4.0,Budget,2025,1,January,1,Tuesday,2
ORD104247,2025-10-02,CUST53200,Men,Trousers,Biba,Biba Trousers,1332,10,133.2,1198.8,2,2397.6,Delhi,UPI,Delivered,5.0,Mid-tier,2025,10,October,4,Thursday,40
ORD104248,2025-06-18,CUST96579,Kids,Toys,Forever 21,Forever 21 Toys,770,0,0.0,770.0,2,1540.0,Chennai,Credit Card,Delivered,5.0,Budget,2025,6,June,2,Wednesday,25
ORD104249,2025-01-20,CUST16673,Accessories,Wallets,HRX,HRX Wallets,1604,20,320.8,1283.2,2,2566.4,Mumbai,Credit Card,Delivered,5.0,Mid-tier,2025,1,January,1,Monday,4
ORD104250,2025-01-25,CUST91490,Kids,Dresses,Forever 21,Forever 21 Dresses,2359,20,471.8,1887.2,2,3774.4,Ahmedabad,Credit Card,Delivered,5.0,Mid-tier,2025,1,January,1,Saturday,4
ORD104251,2025-08-26,CUST45542,Men,Trousers,Mast & Harbour,Mast & Harbour Trousers,1286,20,257.2,1028.8,1,1028.8,Indore,UPI,Delivered,5.0,Budget,2025,8,August,3,Tuesday,35
ORD104252,2025-09-27,CUST98280,Men,T-Shirts,Forever 21,Forever 21 T-Shirts,1226,10,122.6,1103.4,1,1103.4,Hyderabad,COD,Delivered,5.0,Budget,2025,9,September,3,Saturday,39
ORD104253,2025-03-16,CUST85328,Men,Jackets,Nike,Nike Jackets,6111,10,611.1,5499.9,3,16499.7,Hyderabad,COD,Delivered,5.0,Premium,2025,3,March,1,Sunday,11
ORD104254,2025-01-08,CUST58142,Men,Shirts,Levis,Levis Shirts,2864,30,859.2,2004.8,1,2004.8,Pune,Net Banking,Delivered,4.0,Mid-tier,2025,1,January,1,Wednesday,2
ORD104255,2025-10-23,CUST60613,Women,Jeans,Mast & Harbour,Mast & Harbour Jeans,1051,30,315.3,735.7,1,735.7,Jaipur,Debit Card,Returned,,Budget,2025,10,October,4,Thursday,43
ORD104256,2025-12-09,CUST21548,Women,Tops,W,W Tops,1275,30,382.5,892.5,1,892.5,Hyderabad,UPI,Delivered,5.0,Budget,2025,12,December,4,Tuesday,50
ORD104257,2025-11-29,CUST27956,Kids,Shoes,Mast & Harbour,Mast & Harbour Shoes,1107,30,332.1,774.9,2,1549.8,Delhi,Debit Card,Delivered,3.0,Budget,2025,11,November,4,Saturday,48
ORD104258,2025-03-25,CUST21263,Kids,T-Shirts,Van Heusen,Van Heusen T-Shirts,1827,10,182.7,1644.3,1,1644.3,Mumbai,Credit Card,Delivered,5.0,Budget,2025,3,March,1,Tuesday,13
ORD104259,2025-11-27,CUST37392,Men,Trousers,Forever 21,Forever 21 Trousers,1883,10,188.3,1694.7,2,3389.4,Mumbai,Credit Card,Delivered,4.0,Mid-tier,2025,11,November,4,Thursday,48
ORD104260,2025-08-17,CUST93117,Accessories,Sunglasses,Allen Solly,Allen Solly Sunglasses,2096,0,0.0,2096.0,2,4192.0,Ahmedabad,Debit Card,Delivered,5.0,Mid-tier,2025,8,August,3,Sunday,33
ORD104261,2025-02-06,CUST34621,Kids,Shoes,Van Heusen,Van Heusen Shoes,4305,20,861.0,3444.0,3,10332.0,Pune,Debit Card,Delivered,4.0,Premium,2025,2,February,1,Thursday,6
ORD104262,2025-05-22,CUST29701,Kids,Toys,Levis,Levis Toys,1568,20,313.6,1254.4,2,2508.8,Kolkata,Credit Card,Delivered,5.0,Mid-tier,2025,5,May,2,Thursday,21
ORD104263,2025-06-01,CUST12984,Women,Sarees,Van Heusen,Van Heusen Sarees,7621,10,762.1,6858.9,1,6858.9,Kolkata,Net Banking,Delivered,4.0,Premium,2025,6,June,2,Sunday,22
ORD104264,2025-08-07,CUST55053,Women,Jeans,Forever 21,Forever 21 Jeans,2032,0,0.0,2032.0,2,4064.0,Jaipur,Net Banking,Delivered,5.0,Mid-tier,2025,8,August,3,Thursday,32
ORD104265,2025-08-24,CUST63988,Men,Watches,Allen Solly,Allen Solly Watches,5800,0,0.0,5800.0,2,11600.0,Mumbai,UPI,Returned,,Premium,2025,8,August,3,Sunday,34
ORD104266,2025-01-11,CUST35164,Men,Trousers,Adidas,Adidas Trousers,3258,30,977.4,2280.6,1,2280.6,Mumbai,Wallet,Delivered,3.0,Mid-tier,2025,1,January,1,Saturday,2
ORD104267,2025-03-17,CUST69081,Men,Jeans,H&M,H&M Jeans,1613,0,0.0,1613.0,1,1613.0,Chennai,UPI,Delivered,5.0,Budget,2025,3,March,1,Monday,12
ORD104268,2025-10-26,CUST51003,Accessories,Belts,Van Heusen,Van Heusen Belts,1461,40,584.4,876.6,1,876.6,Lucknow,Credit Card,Returned,,Budget,2025,10,October,4,Sunday,43
ORD104269,2025-11-22,CUST16870,Accessories,Sunglasses,Adidas,Adidas Sunglasses,2958,30,887.4,2070.6,2,4141.2,Bangalore,Credit Card,Delivered,4.0,Mid-tier,2025,11,November,4,Saturday,47
ORD104270,2025-11-09,CUST33799,Accessories,Bags,Libas,Libas Bags,2723,20,544.6,2178.4,1,2178.4,Lucknow,Debit Card,Delivered,5.0,Mid-tier,2025,11,November,4,Sunday,45
ORD104271,2025-08-27,CUST45405,Men,Shirts,Zara,Zara Shirts,2489,10,248.9,2240.1,1,2240.1,Bangalore,Credit Card,Delivered,4.0,Mid-tier,2025,8,August,3,Wednesday,35
ORD104272,2025-04-08,CUST88840,Kids,Shoes,HRX,HRX Shoes,1730,0,0.0,1730.0,1,1730.0,Delhi,COD,Delivered,5.0,Budget,2025,4,April,2,Tuesday,15
ORD104273,2024-12-25,CUST10892,Women,Handbags,Biba,Biba Handbags,3118,10,311.8,2806.2,2,5612.4,Ahmedabad,UPI,Delivered,5.0,Premium,2024,12,December,4,Wednesday,52
ORD104274,2025-01-12,CUST97594,Accessories,Sunglasses,Zara,Zara Sunglasses,2134,40,853.6,1280.4,2,2560.8,Bangalore,Net Banking,Delivered,4.0,Mid-tier,2025,1,January,1,Sunday,2
ORD104275,2024-12-30,CUST24302,Accessories,Jewelry,Van Heusen,Van Heusen Jewelry,4913,10,491.3,4421.7,2,8843.4,Delhi,Debit Card,Delivered,5.0,Premium,2024,12,December,4,Monday,1
ORD104276,2025-01-27,CUST26501,Accessories,Bags,Libas,Libas Bags,1477,30,443.1,1033.9,1,1033.9,Kolkata,UPI,Delivered,5.0,Budget,2025,1,January,1,Monday,5
ORD104277,2025-09-07,CUST57576,Men,Watches,Forever 21,Forever 21 Watches,2286,10,228.6,2057.4,2,4114.8,Pune,COD,Delivered,3.0,Mid-tier,2025,9,September,3,Sunday,36
ORD104278,2025-06-01,CUST30344,Kids,Dresses,Wrogn,Wrogn Dresses,1161,20,232.2,928.8,1,928.8,Indore,Net Banking,Delivered,5.0,Budget,2025,6,June,2,Sunday,22
ORD104279,2025-06-10,CUST18429,Accessories,Wallets,Mast & Harbour,Mast & Harbour Wallets,1713,10,171.3,1541.7,1,1541.7,Chennai,Credit Card,Delivered,4.0,Budget,2025,6,June,2,Tuesday,24
ORD104280,2025-11-26,CUST98332,Kids,Dresses,Puma,Puma Dresses,960,20,192.0,768.0,1,768.0,Hyderabad,Debit Card,Delivered,5.0,Budget,2025,11,November,4,Wednesday,48
ORD104281,2025-09-23,CUST66698,Accessories,Belts,Wrogn,Wrogn Belts,635,10,63.5,571.5,1,571.5,Ahmedabad,Debit Card,Delivered,5.0,Budget,2025,9,September,3,Tuesday,39
ORD104282,2025-01-24,CUST57390,Men,Shirts,Allen Solly,Allen Solly Shirts,544,10,54.4,489.6,2,979.2,Indore,Debit Card,Delivered,5.0,Budget,2025,1,January,1,Friday,4
ORD104283,2025-09-06,CUST42562,Women,Tops,Puma,Puma Tops,827,10,82.7,744.3,1,744.3,Chandigarh,UPI,Delivered,5.0,Budget,2025,9,September,3,Saturday,36
ORD104284,2025-05-12,CUST75997,Accessories,Sunglasses,Adidas,Adidas Sunglasses,2920,0,0.0,2920.0,1,2920.0,Lucknow,Debit Card,Returned,,Mid-tier,2025,5,May,2,Monday,20
ORD104285,2025-03-02,CUST66602,Men,Shoes,Wrogn,Wrogn Shoes,2245,0,0.0,2245.0,2,4490.0,Ahmedabad,Credit Card,Delivered,4.0,Mid-tier,2025,3,March,1,Sunday,9
ORD104286,2025-10-17,CUST45196,Women,Sarees,AND,AND Sarees,4294,30,1288.2,3005.8,2,6011.6,Bangalore,UPI,Delivered,3.0,Premium,2025,10,October,4,Friday,42
ORD104287,2025-07-24,CUST63551,Accessories,Wallets,Nike,Nike Wallets,1981,10,198.1,1782.9,1,1782.9,Ahmedabad,UPI,Delivered,5.0,Budget,2025,7,July,3,Thursday,30
ORD104288,2025-07-29,CUST55383,Kids,Jeans,Allen Solly,Allen Solly Jeans,2562,10,256.2,2305.8,2,4611.6,Kolkata,Net Banking,Delivered,4.0,Mid-tier,2025,7,July,3,Tuesday,31
ORD104289,2025-01-03,CUST50924,Accessories,Wallets,Allen Solly,Allen Solly Wallets,1649,30,494.7,1154.3,2,2308.6,Bangalore,Net Banking,Delivered,5.0,Mid-tier,2025,1,January,1,Friday,1
ORD104290,2024-12-18,CUST29519,Accessories,Wallets,Wrogn,Wrogn Wallets,433,10,43.3,389.7,2,779.4,Pune,UPI,Delivered,5.0,Budget,2024,12,December,4,Wednesday,51
ORD104291,2025-08-21,CUST76124,Accessories,Jewelry,W,W Jewelry,1193,0,0.0,1193.0,2,2386.0,Pune,Credit Card,Delivered,5.0,Mid-tier,2025,8,August,3,Thursday,34
ORD104292,2025-03-02,CUST87694,Men,Jackets,AND,AND Jackets,5352,10,535.2,4816.8,1,4816.8,Pune,UPI,Delivered,5.0,Mid-tier,2025,3,March,1,Sunday,9
ORD104293,2025-01-12,CUST25443,Women,Shoes,Roadster,Roadster Shoes,2469,10,246.9,2222.1,3,6666.3,Hyderabad,Debit Card,Delivered,5.0,Premium,2025,1,January,1,Sunday,2
ORD104294,2025-01-02,CUST36606,Accessories,Sunglasses,H&M,H&M Sunglasses,1628,20,325.6,1302.4,1,1302.4,Kolkata,UPI,Delivered,5.0,Budget,2025,1,January,1,Thursday,1
ORD104295,2024-12-22,CUST50509,Accessories,Jewelry,Nike,Nike Jewelry,3651,10,365.1,3285.9,1,3285.9,Jaipur,Credit Card,Delivered,5.0,Mid-tier,2024,12,December,4,Sunday,51
ORD104296,2025-03-04,CUST60258,Kids,Shoes,Levis,Levis Shoes,5375,0,0.0,5375.0,1,5375.0,Ahmedabad,Debit Card,Delivered,5.0,Premium,2025,3,March,1,Tuesday,10
ORD104297,2025-03-01,CUST93834,Kids,Jeans,Libas,Libas Jeans,1135,10,113.5,1021.5,1,1021.5,Pune,COD,Cancelled,,Budget,2025,3,March,1,Saturday,9
ORD104298,2025-05-27,CUST24134,Accessories,Sunglasses,H&M,H&M Sunglasses,1453,0,0.0,1453.0,1,1453.0,Chennai,Debit Card,Cancelled,,Budget,2025,5,May,2,Tuesday,22
ORD104299,2025-09-06,CUST47935,Women,Jeans,Nike,Nike Jeans,3824,0,0.0,3824.0,1,3824.0,Chandigarh,UPI,Delivered,3.0,Mid-tier,2025,9,September,3,Saturday,36
ORD104300,2025-07-23,CUST81126,Accessories,Jewelry,Puma,Puma Jewelry,1544,0,0.0,1544.0,1,1544.0,Hyderabad,UPI,Delivered,4.0,Budget,2025,7,July,3,Wednesday,30
ORD104301,2025-08-29,CUST16207,Accessories,Bags,Puma,Puma Bags,956,10,95.6,860.4,1,860.4,Delhi,Credit Card,Delivered,3.0,Budget,2025,8,August,3,Friday,35
ORD104302,2025-08-27,CUST59460,Kids,Toys,Puma,Puma Toys,1160,20,232.0,928.0,3,2784.0,Hyderabad,Net Banking,Returned,,Mid-tier,2025,8,August,3,Wednesday,35
ORD104303,2025-02-12,CUST19421,Kids,Shoes,Forever 21,Forever 21 Shoes,1645,20,329.0,1316.0,2,2632.0,Chandigarh,Net Banking,Delivered,5.0,Mid-tier,2025,2,February,1,Wednesday,7
ORD104304,2025-12-05,CUST30329,Accessories,Jewelry,HRX,HRX Jewelry,1501,10,150.1,1350.9,3,4052.7,Mumbai,UPI,Delivered,3.0,Mid-tier,2025,12,December,4,Friday,49
ORD104305,2025-02-11,CUST88211,Women,Handbags,Libas,Libas Handbags,2898,20,579.6,2318.4,2,4636.8,Lucknow,UPI,Delivered,3.0,Mid-tier,2025,2,February,1,Tuesday,7
ORD104306,2025-04-20,CUST33682,Men,T-Shirts,Adidas,Adidas T-Shirts,1658,10,165.8,1492.2,1,1492.2,Lucknow,Credit Card,Delivered,5.0,Budget,2025,4,April,2,Sunday,16
ORD104307,2025-06-15,CUST37603,Kids,Jeans,AND,AND Jeans,1855,0,0.0,1855.0,1,1855.0,Ahmedabad,Debit Card,Delivered,5.0,Budget,2025,6,June,2,Sunday,24
ORD104308,2025-05-01,CUST95425,Accessories,Sunglasses,Allen Solly,Allen Solly Sunglasses,1889,20,377.8,1511.2,3,4533.6,Bangalore,Credit Card,Delivered,5.0,Mid-tier,2025,5,May,2,Thursday,18
ORD104309,2025-11-24,CUST39029,Men,Jeans,Mast & Harbour,Mast & Harbour Jeans,2544,10,254.4,2289.6,1,2289.6,Jaipur,Credit Card,Delivered,3.0,Mid-tier,2025,11,November,4,Monday,48
ORD104310,2025-06-12,CUST40074,Accessories,Jewelry,AND,AND Jewelry,852,10,85.2,766.8,3,2300.4,Lucknow,COD,Delivered,4.0,Mid-tier,2025,6,June,2,Thursday,24
ORD104311,2025-08-25,CUST31618,Men,Trousers,Libas,Libas Trousers,2095,20,419.0,1676.0,1,1676.0,Chennai,COD,Delivered,3.0,Budget,2025,8,August,3,Monday,35
ORD104312,2025-05-08,CUST41325,Women,Kurtis,Roadster,Roadster Kurtis,1636,10,163.6,1472.4,1,1472.4,Ahmedabad,UPI,Delivered,4.0,Budget,2025,5,May,2,Thursday,19
ORD104313,2025-01-12,CUST77358,Kids,T-Shirts,Allen Solly,Allen Solly T-Shirts,1257,30,377.1,879.9,2,1759.8,Jaipur,Net Banking,Delivered,3.0,Budget,2025,1,January,1,Sunday,2
ORD104314,2025-03-01,CUST35710,Kids,T-Shirts,Allen Solly,Allen Solly T-Shirts,734,20,146.8,587.2,1,587.2,Chennai,Credit Card,Delivered,4.0,Budget,2025,3,March,1,Saturday,9
ORD104315,2025-11-16,CUST41304,Accessories,Belts,W,W Belts,1010,10,101.0,909.0,1,909.0,Hyderabad,UPI,Delivered,5.0,Budget,2025,11,November,4,Sunday,46
ORD104316,2025-02-21,CUST29238,Accessories,Wallets,Adidas,Adidas Wallets,2249,0,0.0,2249.0,1,2249.0,Chandigarh,COD,Delivered,5.0,Mid-tier,2025,2,February,1,Friday,8
ORD104317,2025-02-16,CUST87113,Women,Shoes,Puma,Puma Shoes,1725,10,172.5,1552.5,1,1552.5,Hyderabad,Net Banking,Delivered,4.0,Budget,2025,2,February,1,Sunday,7
ORD104318,2025-10-23,CUST60465,Kids,Jeans,Nike,Nike Jeans,3183,20,636.6,2546.4,1,2546.4,Bangalore,UPI,Returned,,Mid-tier,2025,10,October,4,Thursday,43
ORD104319,2025-10-19,CUST57835,Kids,Dresses,Roadster,Roadster Dresses,3433,30,1029.9,2403.1,1,2403.1,Pune,UPI,Delivered,5.0,Mid-tier,2025,10,October,4,Sunday,42
ORD104320,2025-08-14,CUST33036,Women,Tops,AND,AND Tops,442,30,132.6,309.4,2,618.8,Jaipur,UPI,Cancelled,,Budget,2025,8,August,3,Thursday,33
ORD104321,2025-10-30,CUST34093,Accessories,Wallets,AND,AND Wallets,434,30,130.2,303.8,1,303.8,Jaipur,UPI,Returned,,Budget,2025,10,October,4,Thursday,44
ORD104322,2025-06-24,CUST69749,Accessories,Bags,Levis,Levis Bags,3523,20,704.6,2818.4,1,2818.4,Hyderabad,Net Banking,Delivered,3.0,Mid-tier,2025,6,June,2,Tuesday,26
ORD104323,2024-12-31,CUST37921,Women,Tops,Levis,Levis Tops,2196,30,658.8,1537.2,1,1537.2,Bangalore,Credit Card,Delivered,5.0,Budget,2024,12,December,4,Tuesday,1
ORD104324,2025-05-17,CUST13816,Accessories,Bags,Wrogn,Wrogn Bags,3258,10,325.8,2932.2,1,2932.2,Pune,UPI,Delivered,5.0,Mid-tier,2025,5,May,2,Saturday,20
ORD104325,2025-07-12,CUST60617,Men,Watches,Puma,Puma Watches,4997,20,999.4,3997.6,1,3997.6,Chandigarh,Wallet,Delivered,3.0,Mid-tier,2025,7,July,3,Saturday,28
ORD104326,2025-08-30,CUST20582,Women,Kurtis,Roadster,Roadster Kurtis,1658,10,165.8,1492.2,1,1492.2,Pune,Credit Card,Delivered,5.0,Budget,2025,8,August,3,Saturday,35
ORD104327,2025-09-29,CUST90665,Women,Sarees,Mast & Harbour,Mast & Harbour Sarees,3566,0,0.0,3566.0,1,3566.0,Bangalore,Debit Card,Delivered,5.0,Mid-tier,2025,9,September,3,Monday,40
ORD104328,2025-02-11,CUST88901,Accessories,Belts,HRX,HRX Belts,774,20,154.8,619.2,1,619.2,Bangalore,Debit Card,Returned,,Budget,2025,2,February,1,Tuesday,7
ORD104329,2025-07-20,CUST61435,Men,Jackets,Biba,Biba Jackets,4050,10,405.0,3645.0,2,7290.0,Bangalore,Debit Card,Delivered,4.0,Premium,2025,7,July,3,Sunday,29
ORD104330,2025-11-01,CUST94346,Kids,Shoes,Allen Solly,Allen Solly Shoes,2806,20,561.2,2244.8,1,2244.8,Delhi,Debit Card,Delivered,3.0,Mid-tier,2025,11,November,4,Saturday,44
ORD104331,2025-09-17,CUST61931,Men,T-Shirts,W,W T-Shirts,664,10,66.4,597.6,1,597.6,Pune,COD,Delivered,3.0,Budget,2025,9,September,3,Wednesday,38
ORD104332,2025-07-08,CUST64491,Men,T-Shirts,Zara,Zara T-Shirts,1902,10,190.2,1711.8,1,1711.8,Pune,UPI,Delivered,5.0,Budget,2025,7,July,3,Tuesday,28
ORD104333,2025-10-22,CUST25581,Men,Shoes,Van Heusen,Van Heusen Shoes,5990,10,599.0,5391.0,1,5391.0,Ahmedabad,Credit Card,Delivered,4.0,Premium,2025,10,October,4,Wednesday,43
ORD104334,2025-05-28,CUST28264,Kids,Shoes,Libas,Libas Shoes,867,0,0.0,867.0,1,867.0,Chennai,COD,Delivered,5.0,Budget,2025,5,May,2,Wednesday,22
ORD104335,2025-08-18,CUST42679,Women,Shoes,Zara,Zara Shoes,4952,10,495.2,4456.8,1,4456.8,Ahmedabad,UPI,Delivered,4.0,Mid-tier,2025,8,August,3,Monday,34
ORD104336,2025-03-21,CUST64004,Women,Kurtis,Allen Solly,Allen Solly Kurtis,1580,30,474.0,1106.0,2,2212.0,Chennai,Net Banking,Delivered,5.0,Mid-tier,2025,3,March,1,Friday,12
ORD104337,2025-05-30,CUST53522,Men,Trousers,Biba,Biba Trousers,2392,0,0.0,2392.0,1,2392.0,Mumbai,Debit Card,Cancelled,,Mid-tier,2025,5,May,2,Friday,22
ORD104338,2025-05-31,CUST23866,Accessories,Bags,Nike,Nike Bags,4988,20,997.6,3990.4,2,7980.8,Kolkata,UPI,Cancelled,,Premium,2025,5,May,2,Saturday,22
ORD104339,2025-04-20,CUST30548,Men,Trousers,Adidas,Adidas Trousers,3061,10,306.1,2754.9,1,2754.9,Indore,Debit Card,Delivered,3.0,Mid-tier,2025,4,April,2,Sunday,16
ORD104340,2025-11-21,CUST14408,Women,Kurtis,Wrogn,Wrogn Kurtis,1457,30,437.1,1019.9,2,2039.8,Lucknow,Credit Card,Delivered,3.0,Mid-tier,2025,11,November,4,Friday,47
ORD104341,2025-09-20,CUST37256,Kids,Jeans,Van Heusen,Van Heusen Jeans,3172,0,0.0,3172.0,1,3172.0,Kolkata,Debit Card,Delivered,5.0,Mid-tier,2025,9,September,3,Saturday,38
ORD104342,2025-03-13,CUST99232,Men,Shoes,Zara,Zara Shoes,5542,20,1108.4,4433.6,1,4433.6,Pune,Net Banking,Delivered,5.0,Mid-tier,2025,3,March,1,Thursday,11
ORD104343,2025-05-07,CUST98545,Accessories,Wallets,AND,AND Wallets,817,0,0.0,817.0,1,817.0,Pune,Debit Card,Cancelled,,Budget,2025,5,May,2,Wednesday,19
ORD104344,2025-06-09,CUST48545,Men,Trousers,HRX,HRX Trousers,2404,0,0.0,2404.0,1,2404.0,Ahmedabad,Credit Card,Delivered,4.0,Mid-tier,2025,6,June,2,Monday,24
ORD104345,2025-05-19,CUST32617,Men,Watches,Wrogn,Wrogn Watches,4087,10,408.7,3678.3,2,7356.6,Kolkata,UPI,Cancelled,,Premium,2025,5,May,2,Monday,21
ORD104346,2025-07-02,CUST15816,Kids,Jeans,Puma,Puma Jeans,1155,10,115.5,1039.5,1,1039.5,Bangalore,UPI,Delivered,3.0,Budget,2025,7,July,3,Wednesday,27
ORD104347,2025-06-12,CUST47305,Accessories,Wallets,Adidas,Adidas Wallets,1996,30,598.8,1397.2,3,4191.6,Delhi,UPI,Returned,,Mid-tier,2025,6,June,2,Thursday,24
ORD104348,2025-10-26,CUST31750,Accessories,Belts,Puma,Puma Belts,960,20,192.0,768.0,3,2304.0,Lucknow,Debit Card,Cancelled,,Mid-tier,2025,10,October,4,Sunday,43
ORD104349,2025-08-04,CUST69264,Men,T-Shirts,Libas,Libas T-Shirts,306,0,0.0,306.0,3,918.0,Chandigarh,UPI,Delivered,5.0,Budget,2025,8,August,3,Monday,32
ORD104350,2025-08-24,CUST79544,Accessories,Jewelry,Nike,Nike Jewelry,4670,10,467.0,4203.0,1,4203.0,Lucknow,COD,Delivered,5.0,Mid-tier,2025,8,August,3,Sunday,34
ORD104351,2025-06-18,CUST25604,Men,Jackets,Puma,Puma Jackets,4167,30,1250.1,2916.9,2,5833.8,Chennai,Net Banking,Delivered,5.0,Premium,2025,6,June,2,Wednesday,25
ORD104352,2025-03-21,CUST51641,Women,Shoes,W,W Shoes,3646,30,1093.8,2552.2,1,2552.2,Ahmedabad,UPI,Cancelled,,Mid-tier,2025,3,March,1,Friday,12
